original_size,width,height,input_scaling,leak_rate,damping,error,KR,MC,Input_type
60,10,6,-0.165955990594852,0.000114374817344887,0.720324493442158,1.0838313229324,2,0,"c"
60,10,6,-0.128010195715992,0.549662477878709,0.0259262318278913,0.790163918488374,43,0,"c"
60,10,6,0.101595805149151,0.290904738912944,0.708147822618105,0.0620501564470463,5,8.0197018393752,"c"
60,10,6,0.934059678027353,0.972684359964884,0.547232249175722,0.0468544165152607,17,6.42325515409756,"c"
60,10,6,-0.556013657820521,0.206719155339426,0.870732306177376,0.15634704557764,6,5.71277869633444,"c"
60,10,6,0.785720302872003,0.821229123057832,0.331979805301177,0.355944448535114,27,8.04905534429253,"c"
60,10,6,-0.847383421252086,0.438409231440893,0.779918792240115,0.0382416218828646,9,6.84288410775941,"c"
60,10,6,0.746858805583632,0.86919454021392,0.968540662820932,0.0292910746509362,8,6.7231984419155,"c"
60,10,6,-0.9792516922286,0.495773293134146,0.501874592148739,0.102614495342621,16,5.97908917703013,"c"
60,10,6,0.542641286533492,0.633648234926275,0.0207519493594015,0.404043289842077,28,0,"c"
60,10,6,-0.639460622246462,0.463218526498345,0.0194752414876246,0.347230587029491,18,0,"c"
60,10,6,-0.691674315240655,0.263315015185135,0.740049696515405,0.0430875577593347,8,6.65075397696393,"c"
60,10,6,0.55540482114764,0.824278532661369,0.237541220034912,0.150054365462766,32,11.0352333245353,"c"
60,10,6,0.0278866875453805,0.870427685724813,0.773165052079297,0.446829552947878,4,10.468756841739,"c"
60,10,6,0.697635394537157,0.0543632143064314,0.178895924920998,0.48336155153681,24,0,"c"
60,10,6,-0.553417841692922,0.550701456581181,0.523163341400676,0.024224975036324,11,9.70944222699481,"c"
60,10,6,-0.410669994625781,0.191520786947495,0.530586755605294,0.0324768213915033,8,7.5403588757384,"c"
60,10,6,0.300748483479183,0.878601470921552,0.505453373734843,0.0372666714862373,10,10.2555607800226,"c"
60,10,6,-0.804932796501097,0.246937973166327,0.761249716674856,0.0505481884797985,8,6.47289786296052,"c"
60,10,6,0.176261602154548,0.891530729474708,0.897713727909418,0.0437300308035606,6,8.51155840777824,"c"
60,10,6,-0.902550238381745,0.72096634683123,0.289109659789817,0.189838667235679,33,3.34154817948287,"c"
60,10,6,-0.583078925282315,0.420538035314375,0.481681061763366,0.0246040165007287,12,6.29011736369472,"c"
60,10,6,0.0345957676931785,0.765459759396907,0.946962603814814,0.319870959637755,4,8.88814366608284,"c"
60,10,6,0.920034606671837,0.999867292623879,0.699512049949576,0.0345855402469391,12,5.59121309871295,"c"
60,10,6,0.740248273254424,0.278838940701069,0.58227692867256,0.0458250156344134,10,4.89280135513545,"c"
60,10,6,-0.384130094750058,0.768297661537973,0.519391479305301,0.0331976229517276,10,10.1094876003826,"c"
60,10,6,-0.148557178962208,0.73539729019968,0.814583740494553,0.0468000095089219,6,8.71662426457833,"c"
60,10,6,0.458027484578238,0.124967092009241,0.561239602327641,0.0719431222388894,7,6.63933684454793,"c"
60,10,6,0.727519971140166,0.073256388083736,0.284905965227627,0.6365685895267,15,4.30652654996345,"c"
60,10,6,0.28828707213667,0.663047905335669,0.380748489635117,0.0401879531961989,12,12.2086901935889,"c"
