original_size,width,height,input_scaling,leak_rate,damping,error,KR,MC,Input_type
36,6,6,-0.165955990594852,0.000114374817344887,0.720324493442158,0.0549011190625686,2,0.410463597194421,"c"
36,6,6,-0.128010195715992,0.549662477878709,0.0259262318278913,0.0700266560731495,32,0,"c"
36,6,6,0.101595805149151,0.290904738912944,0.708147822618105,0.0156225951929678,4,9.14363294047122,"c"
36,6,6,0.934059678027353,0.972684359964884,0.547232249175722,0.0274270590940069,12,4.46226505889328,"c"
36,6,6,-0.556013657820521,0.206719155339426,0.870732306177376,0.0176475091967234,5,5.08690598046128,"c"
36,6,6,0.785720302872003,0.821229123057832,0.331979805301177,0.0332640912750352,16,2.06169075397461,"c"
36,6,6,-0.847383421252086,0.438409231440893,0.779918792240115,0.0256549862257659,7,3.88639375207525,"c"
36,6,6,0.746858805583632,0.86919454021392,0.968540662820932,0.0246288834884071,7,5.83192097517448,"c"
36,6,6,-0.9792516922286,0.495773293134146,0.501874592148739,0.0275695558767076,11,4.17792386626772,"c"
36,6,6,0.542641286533492,0.633648234926275,0.0207519493594015,0.0560059554284107,5,0,"c"
36,6,6,-0.639460622246462,0.463218526498345,0.0194752414876246,0.0610165992753019,2,0,"c"
36,6,6,-0.691674315240655,0.263315015185135,0.740049696515405,0.0216451420749656,6,5.01812837180714,"c"
36,6,6,0.55540482114764,0.824278532661369,0.237541220034912,0.0321282796209929,18,1.63199077903712,"c"
36,6,6,0.0278866875453805,0.870427685724813,0.773165052079297,0.0155269455931215,3,10.8058290642315,"c"
36,6,6,0.697635394537157,0.0543632143064314,0.178895924920998,0.0318432356933388,4,0,"c"
36,6,6,-0.553417841692922,0.550701456581181,0.523163341400676,0.0220233685355937,8,4.76234306870263,"c"
36,6,6,-0.410669994625781,0.191520786947495,0.530586755605294,0.0172400809445529,5,6.33390924829924,"c"
36,6,6,0.300748483479183,0.878601470921552,0.505453373734843,0.0184167977891204,8,8.67425283308893,"c"
36,6,6,-0.804932796501097,0.246937973166327,0.761249716674856,0.0250571322008883,6,4.86745074407673,"c"
36,6,6,0.176261602154548,0.891530729474708,0.897713727909418,0.014874806371951,5,7.89085475630738,"c"
36,6,6,-0.902550238381745,0.72096634683123,0.289109659789817,0.0367553512315487,8,1.61452654298655,"c"
36,6,6,-0.583078925282315,0.420538035314375,0.481681061763366,0.0231547151464982,9,4.5145545092836,"c"
36,6,6,0.0345957676931785,0.765459759396907,0.946962603814814,0.0153967355676614,3,9.76868643853152,"c"
36,6,6,0.920034606671837,0.999867292623879,0.699512049949576,0.0264187304120258,10,4.51534149677834,"c"
36,6,6,0.740248273254424,0.278838940701069,0.58227692867256,0.0243078361408788,8,5.44284341981806,"c"
36,6,6,-0.384130094750058,0.768297661537973,0.519391479305301,0.0190386828552141,8,8.03050971383393,"c"
36,6,6,-0.148557178962208,0.73539729019968,0.814583740494553,0.0148038852375817,5,8.10540882576315,"c"
36,6,6,0.458027484578238,0.124967092009241,0.561239602327641,0.0188125312440368,5,5.43285971005296,"c"
36,6,6,0.727519971140166,0.073256388083736,0.284905965227627,0.0295186265240261,7,0.38401838768253,"c"
36,6,6,0.28828707213667,0.663047905335669,0.380748489635117,0.022689376185993,9,9.26908553938901,"c"
36,6,6,-0.427892356678969,0.770312932218878,0.958105566519,0.0158427540148722,6,6.06500710026311,"c"
36,6,6,0.717778534586079,0.555128777998597,0.37271115497528,0.0288573146410197,13,4.76698878988549,"c"
36,6,6,-0.50297974512454,0.410940802996541,0.449975421050795,0.0208842117887436,9,4.72581398500828,"c"
36,6,6,-0.922876638237181,0.0927037553341333,0.780100460524675,0.0230657507769953,5,4.12273953076514,"c"
36,6,6,-0.0838901035518189,0.231487045035562,0.308349606964912,0.0148673609172103,5,12.8626922441214,"c"
36,6,6,0.457014383191451,0.952180667406014,0.601614212370213,0.0191694139081584,8,7.54862639607696,"c"
36,6,6,0.888993205714614,0.192795028957158,0.464098174304408,0.0254955989444388,9,3.55905360023568,"c"
36,6,6,-0.230453760966512,0.94419963580742,0.859707846590619,0.0147200044862708,5,8.12593418972222,"c"
36,6,6,0.0937783122907094,0.820401879898381,0.797899021282605,0.0150921306000449,4,9.2238771989258,"c"
36,6,6,-0.184625943839428,0.788534877486753,0.0553660401118601,0.0744183179983984,30,0.45176340389138,"c"
36,6,6,-0.49815275251012,0.676816241110558,0.0460958206726118,0.056698304404983,6,0,"c"
36,6,6,-0.250919762305275,0.731993941811405,0.950714306409916,0.0146922549303466,5,7.81533640411126,"c"
36,6,6,-0.769890867220442,0.133390964185988,0.609066539279481,0.0212744083394289,6,3.04298340696769,"c"
36,6,6,0.669684297331299,0.744640481679518,0.10479610436987,0.0417519827282582,7,0,"c"
36,6,6,0.9780230269512,0.281447301955063,0.549544726844725,0.0265891819413396,9,3.81264648699153,"c"
36,6,6,0.567664701611501,0.249043091515749,0.63483370605273,0.0190570103168622,6,5.60645939285139,"c"
36,6,6,-0.773023056212701,0.728734633501106,0.974483094436457,0.0287901950213638,6,5.73115204290662,"c"
36,6,6,-0.965019458137695,0.284861167473918,0.891573267180258,0.0227873054923255,6,4.853647206946,"c"
36,6,6,-0.398071088288171,0.926335135059176,0.247061831961814,0.0219527620256299,17,6.20049044452628,"c"
36,6,6,-0.0107967089239571,0.255473923757211,0.228083104449336,0.0149820010725173,3,17.5116822152986,"c"
36,6,6,0.351462831007105,0.343303672542592,0.044712182202946,0.0636996451703967,20,0.130254763219804,"c"
36,6,6,0.646220681419584,0.210770639931294,0.0261179815698673,0.0524855165353101,4,0,"c"
36,6,6,0.693324814420268,0.454875402405753,0.561165540265034,0.0239029028973024,9,4.39111095786772,"c"
36,6,6,-0.159634065718452,0.184876687761452,0.363239496965086,0.0162182777561788,5,10.0597954552326,"c"
36,6,6,-0.813783426656284,0.483859980463646,0.971655919989788,0.0210126593552537,6,5.32790940539121,"c"
