original_size,width,height,input_scaling,leak_rate,damping,error,KR,MC,Input_type
36,12,3,-0.165955990594852,0.000114374817344887,0.720324493442158,0.0025,7,12.6957917143886,"lu"
36,12,3,-0.128010195715992,0.549662477878709,0.0259262318278913,0.677857142857143,35,0,"lu"
36,12,3,0.101595805149151,0.290904738912944,0.708147822618105,0.00214285714285714,6,12.9163239209159,"lu"
36,12,3,0.934059678027353,0.972684359964884,0.547232249175722,0.00178571428571429,11,11.1470634179226,"lu"
36,12,3,-0.556013657820521,0.206719155339426,0.870732306177376,0.00178571428571429,8,11.5523797203579,"lu"
36,12,3,0.785720302872003,0.821229123057832,0.331979805301177,0.00392857142857143,16,7.95667553676009,"lu"
36,12,3,-0.847383421252086,0.438409231440893,0.779918792240115,0.00142857142857143,9,11.4949526199274,"lu"
36,12,3,0.746858805583632,0.86919454021392,0.968540662820932,0.0025,8,11.1375252920513,"lu"
36,12,3,-0.9792516922286,0.495773293134146,0.501874592148739,0.00178571428571429,12,8.84326915000912,"lu"
36,12,3,0.542641286533492,0.633648234926275,0.0207519493594015,0.599285714285714,33,0.109395896783703,"lu"
36,12,3,-0.639460622246462,0.463218526498345,0.0194752414876246,0.647857142857143,29,0.340887337755453,"lu"
36,12,3,-0.691674315240655,0.263315015185135,0.740049696515405,0.000714285714285714,9,11.7737000061556,"lu"
36,12,3,0.55540482114764,0.824278532661369,0.237541220034912,0.00428571428571429,19,9.41464493357959,"lu"
36,12,3,0.0278866875453805,0.870427685724813,0.773165052079297,0.00642857142857143,4,12.1677819099431,"lu"
36,12,3,0.697635394537157,0.0543632143064314,0.178895924920998,0.00357142857142857,24,4.68855524156228,"lu"
36,12,3,-0.553417841692922,0.550701456581181,0.523163341400676,0.00178571428571429,10,12.0517613191334,"lu"
36,12,3,-0.410669994625781,0.191520786947495,0.530586755605294,0.00178571428571429,10,13.3540853709553,"lu"
36,12,3,0.300748483479183,0.878601470921552,0.505453373734843,0.00107142857142857,9,14.1047610696146,"lu"
36,12,3,-0.804932796501097,0.246937973166327,0.761249716674856,0.00142857142857143,9,11.5892220756646,"lu"
36,12,3,0.176261602154548,0.891530729474708,0.897713727909418,0.00214285714285714,6,11.9151454269242,"lu"
36,12,3,-0.902550238381745,0.72096634683123,0.289109659789817,0.0025,18,6.75844838667195,"lu"
36,12,3,-0.583078925282315,0.420538035314375,0.481681061763366,0.00107142857142857,11,12.2617899585324,"lu"
36,12,3,0.0345957676931785,0.765459759396907,0.946962603814814,0.00642857142857143,3,11.1463705694651,"lu"
36,12,3,0.920034606671837,0.999867292623879,0.699512049949576,0.00142857142857143,9,11.6360037478548,"lu"
36,12,3,0.740248273254424,0.278838940701069,0.58227692867256,0.00107142857142857,10,11.4779635519648,"lu"
36,12,3,-0.384130094750058,0.768297661537973,0.519391479305301,0.00178571428571429,10,13.5390769260952,"lu"
36,12,3,-0.148557178962208,0.73539729019968,0.814583740494553,0.0025,6,12.2783686500945,"lu"
36,12,3,0.458027484578238,0.124967092009241,0.561239602327641,0.000357142857142857,10,11.9823094951789,"lu"
36,12,3,0.727519971140166,0.073256388083736,0.284905965227627,0.00464285714285714,17,8.39235564274162,"lu"
36,12,3,0.28828707213667,0.663047905335669,0.380748489635117,0.000714285714285714,11,14.7297479891123,"lu"
36,12,3,-0.427892356678969,0.770312932218878,0.958105566519,0.00428571428571429,7,11.5921469622014,"lu"
36,12,3,0.717778534586079,0.555128777998597,0.37271115497528,0.00214285714285714,14,10.1489504180029,"lu"
36,12,3,-0.50297974512454,0.410940802996541,0.449975421050795,0.000714285714285714,11,12.8001556698746,"lu"
36,12,3,-0.922876638237181,0.0927037553341333,0.780100460524675,0.00178571428571429,9,11.4165088829744,"lu"
36,12,3,-0.0838901035518189,0.231487045035562,0.308349606964912,0.00178571428571429,10,17.1767504144907,"lu"
