original_size,width,height,input_scaling,leak_rate,damping,error,KR,MC,Input_type
36,6,6,-0.165955990594852,0.000114374817344887,0.720324493442158,1.02571059363018,2,0.410463597495536,"c"
36,6,6,-0.128010195715992,0.549662477878709,0.0259262318278913,0.852039733604963,32,0,"c"
36,6,6,0.101595805149151,0.290904738912944,0.708147822618105,0.157858615951096,4,9.14363297471494,"c"
36,6,6,0.934059678027353,0.972684359964884,0.547232249175722,0.899490767173533,13,4.46226974967049,"c"
36,6,6,-0.556013657820521,0.206719155339426,0.870732306177376,0.062817070016084,5,5.08690623358345,"c"
36,6,6,0.785720302872003,0.821229123057832,0.331979805301177,0.899493501654891,17,2.06121653422955,"c"
36,6,6,-0.847383421252086,0.438409231440893,0.779918792240115,0.112619720426996,7,3.88639126884486,"c"
36,6,6,0.746858805583632,0.86919454021392,0.968540662820932,0.0459803946434255,7,5.83192111194424,"c"
36,6,6,-0.9792516922286,0.495773293134146,0.501874592148739,0.899493505180103,11,4.17792538887203,"c"
36,6,6,0.542641286533492,0.633648234926275,0.0207519493594015,0.900547969933462,6,0,"c"
36,6,6,-0.639460622246462,0.463218526498345,0.0194752414876246,0.899461216633031,2,0,"c"
36,6,6,-0.691674315240655,0.263315015185135,0.740049696515405,0.0740665610275152,6,5.01812829176724,"c"
36,6,6,0.55540482114764,0.824278532661369,0.237541220034912,0.896705364979159,19,1.6317565711861,"c"
36,6,6,0.0278866875453805,0.870427685724813,0.773165052079297,0.540094364642961,3,10.8058331164139,"c"
36,6,6,0.697635394537157,0.0543632143064314,0.178895924920998,0.899493499902765,4,0,"c"
36,6,6,-0.553417841692922,0.550701456581181,0.523163341400676,0.0644613528703264,9,4.76235183181492,"c"
36,6,6,-0.410669994625781,0.191520786947495,0.530586755605294,0.0543467274408493,6,6.33390977179405,"c"
36,6,6,0.300748483479183,0.878601470921552,0.505453373734843,0.0448000016098509,8,8.67425632677313,"c"
36,6,6,-0.804932796501097,0.246937973166327,0.761249716674856,0.11892387952688,6,4.86745067719839,"c"
36,6,6,0.176261602154548,0.891530729474708,0.897713727909418,0.0899956854161572,5,7.89085504892913,"c"
36,6,6,-0.902550238381745,0.72096634683123,0.289109659789817,0.899491532025761,9,1.61393407944445,"c"
36,6,6,-0.583078925282315,0.420538035314375,0.481681061763366,0.102494156606103,9,4.51455659950751,"c"
36,6,6,0.0345957676931785,0.765459759396907,0.946962603814814,0.329186158037429,3,9.76868906535598,"c"
36,6,6,0.920034606671837,0.999867292623879,0.699512049949576,0.861358122991118,10,4.51534460479593,"c"
36,6,6,0.740248273254424,0.278838940701069,0.58227692867256,0.227829251002715,8,5.44284352534406,"c"
36,6,6,-0.384130094750058,0.768297661537973,0.519391479305301,0.0279683282484262,8,8.03051007235387,"c"
36,6,6,-0.148557178962208,0.73539729019968,0.814583740494553,0.0632448981953755,5,8.10540918704915,"c"
36,6,6,0.458027484578238,0.124967092009241,0.561239602327641,0.0750365157673242,5,5.43286001433399,"c"
36,6,6,0.727519971140166,0.073256388083736,0.284905965227627,0.899310651981444,8,0.383913114507269,"c"
36,6,6,0.28828707213667,0.663047905335669,0.380748489635117,0.0680735013678451,9,9.26908946856493,"c"
36,6,6,-0.427892356678969,0.770312932218878,0.958105566519,0.0379625528739271,6,6.06500738789541,"c"
36,6,6,0.717778534586079,0.555128777998597,0.37271115497528,0.898858384637248,14,4.76701294529008,"c"
36,6,6,-0.50297974512454,0.410940802996541,0.449975421050795,0.0672804391799032,9,4.72579981212966,"c"
36,6,6,-0.922876638237181,0.0927037553341333,0.780100460524675,0.238525214383195,5,4.12273959667443,"c"
36,6,6,-0.0838901035518189,0.231487045035562,0.308349606964912,0.463904746900341,6,12.8626922867911,"c"
36,6,6,0.457014383191451,0.952180667406014,0.601614212370213,0.0294494606462785,8,7.54862673964001,"c"
36,6,6,0.888993205714614,0.192795028957158,0.464098174304408,0.899493566472102,9,3.5590505687753,"c"
36,6,6,-0.230453760966512,0.94419963580742,0.859707846590619,0.0606563290252293,6,8.1259342736403,"c"
36,6,6,0.0937783122907094,0.820401879898381,0.797899021282605,0.161269650510202,5,9.22387723969116,"c"
36,6,6,-0.184625943839428,0.788534877486753,0.0553660401118601,0.825299623217947,30,0.45171470875693,"c"
36,6,6,-0.49815275251012,0.676816241110558,0.0460958206726118,0.899453436216003,6,0,"c"
36,6,6,-0.250919762305275,0.731993941811405,0.950714306409916,0.0723307091323259,5,7.81533647663684,"c"
36,6,6,-0.769890867220442,0.133390964185988,0.609066539279481,0.258141380572727,6,3.04297516403226,"c"
36,6,6,0.669684297331299,0.744640481679518,0.10479610436987,0.899490932012917,7,0,"c"
36,6,6,0.9780230269512,0.281447301955063,0.549544726844725,0.899493518449294,9,3.81264316336751,"c"
